idStudent,nameStudent
idStudent 6383,Student 6383
idStudent 6384,Student 6384
idStudent 6385,Student 6385
idStudent 6386,Student 6386
idStudent 6387,Student 6387
idStudent 6388,Student 6388
idStudent 6389,Student 6389
idStudent 6390,Student 6390
idStudent 6391,Student 6391
idStudent 6392,Student 6392
idStudent 6393,Student 6393
idStudent 6394,Student 6394
idStudent 6395,Student 6395
idStudent 6396,Student 6396
idStudent 6397,Student 6397
idStudent 6398,Student 6398
idStudent 6399,Student 6399
idStudent 6400,Student 6400
idStudent 6401,Student 6401
idStudent 6402,Student 6402
idStudent 6403,Student 6403
idStudent 6404,Student 6404
idStudent 6405,Student 6405
idStudent 6406,Student 6406
idStudent 6407,Student 6407
idStudent 6408,Student 6408
idStudent 6409,Student 6409
idStudent 6410,Student 6410
idStudent 6411,Student 6411
idStudent 6412,Student 6412
idStudent 6413,Student 6413
idStudent 6414,Student 6414
idStudent 6415,Student 6415
idStudent 6416,Student 6416
idStudent 6417,Student 6417
idStudent 6418,Student 6418
idStudent 6419,Student 6419
idStudent 6420,Student 6420
idStudent 6421,Student 6421
idStudent 6422,Student 6422
idStudent 6423,Student 6423
idStudent 6424,Student 6424
idStudent 6425,Student 6425
idStudent 6426,Student 6426
idStudent 6427,Student 6427
idStudent 6428,Student 6428
idStudent 6429,Student 6429
idStudent 6430,Student 6430
idStudent 6431,Student 6431
idStudent 6432,Student 6432
idStudent 6433,Student 6433
idStudent 6434,Student 6434
idStudent 6435,Student 6435
idStudent 6436,Student 6436
idStudent 6437,Student 6437
idStudent 6438,Student 6438
idStudent 6439,Student 6439
idStudent 6440,Student 6440
idStudent 6441,Student 6441
idStudent 6442,Student 6442
idStudent 6443,Student 6443
idStudent 6444,Student 6444
idStudent 6445,Student 6445
idStudent 6446,Student 6446
idStudent 6447,Student 6447
idStudent 6448,Student 6448
idStudent 6449,Student 6449
idStudent 6450,Student 6450
idStudent 6451,Student 6451
idStudent 6452,Student 6452
idStudent 6453,Student 6453
idStudent 6454,Student 6454
idStudent 6455,Student 6455
idStudent 6456,Student 6456
idStudent 6457,Student 6457
idStudent 6458,Student 6458
idStudent 6459,Student 6459
idStudent 6460,Student 6460
idStudent 6461,Student 6461
idStudent 6462,Student 6462
idStudent 6463,Student 6463
idStudent 6464,Student 6464
idStudent 6465,Student 6465
idStudent 6466,Student 6466
idStudent 6467,Student 6467
idStudent 6468,Student 6468
idStudent 6469,Student 6469
idStudent 6470,Student 6470
idStudent 6471,Student 6471
idStudent 6472,Student 6472
idStudent 6473,Student 6473
idStudent 6474,Student 6474
idStudent 6475,Student 6475
idStudent 6476,Student 6476
idStudent 6477,Student 6477
idStudent 6478,Student 6478
idStudent 6479,Student 6479
idStudent 6480,Student 6480
idStudent 6481,Student 6481
idStudent 6482,Student 6482
idStudent 6483,Student 6483
idStudent 6484,Student 6484
idStudent 6485,Student 6485
idStudent 6486,Student 6486
idStudent 6487,Student 6487
idStudent 6488,Student 6488
idStudent 6489,Student 6489
idStudent 6490,Student 6490
idStudent 6491,Student 6491
idStudent 6492,Student 6492
idStudent 6493,Student 6493
idStudent 6494,Student 6494
idStudent 6495,Student 6495
idStudent 6496,Student 6496
idStudent 6497,Student 6497
idStudent 6498,Student 6498
idStudent 6499,Student 6499
idStudent 6500,Student 6500
idStudent 6501,Student 6501
idStudent 6502,Student 6502
idStudent 6503,Student 6503
idStudent 6504,Student 6504
idStudent 6505,Student 6505
idStudent 6506,Student 6506
idStudent 6507,Student 6507
idStudent 6508,Student 6508
idStudent 6509,Student 6509
idStudent 6510,Student 6510
idStudent 6511,Student 6511
idStudent 6512,Student 6512
idStudent 6513,Student 6513
idStudent 6514,Student 6514
idStudent 6515,Student 6515
idStudent 6516,Student 6516
idStudent 6517,Student 6517
idStudent 6518,Student 6518
idStudent 6519,Student 6519
idStudent 6520,Student 6520
idStudent 6521,Student 6521
idStudent 6522,Student 6522
idStudent 6523,Student 6523
idStudent 6524,Student 6524
idStudent 6525,Student 6525
idStudent 6526,Student 6526
idStudent 6527,Student 6527
idStudent 6528,Student 6528
idStudent 6529,Student 6529
idStudent 6530,Student 6530
idStudent 6531,Student 6531
idStudent 6532,Student 6532
idStudent 6533,Student 6533
idStudent 6534,Student 6534
idStudent 6535,Student 6535
idStudent 6536,Student 6536
idStudent 6537,Student 6537
idStudent 6538,Student 6538
idStudent 6539,Student 6539
idStudent 6540,Student 6540
idStudent 6541,Student 6541
idStudent 6542,Student 6542
idStudent 6543,Student 6543
idStudent 6544,Student 6544
idStudent 6545,Student 6545
idStudent 6546,Student 6546
idStudent 6547,Student 6547
idStudent 6548,Student 6548
idStudent 6549,Student 6549
idStudent 6550,Student 6550
idStudent 6551,Student 6551
idStudent 6552,Student 6552
idStudent 6553,Student 6553
idStudent 6554,Student 6554
idStudent 6555,Student 6555
idStudent 6556,Student 6556
idStudent 6557,Student 6557
idStudent 6558,Student 6558
idStudent 6559,Student 6559
idStudent 6560,Student 6560
idStudent 6561,Student 6561
idStudent 6562,Student 6562
idStudent 6563,Student 6563
idStudent 6564,Student 6564
idStudent 6565,Student 6565
idStudent 6566,Student 6566
idStudent 6567,Student 6567
idStudent 6568,Student 6568
idStudent 6569,Student 6569
idStudent 6570,Student 6570
idStudent 6571,Student 6571
idStudent 6572,Student 6572
idStudent 6573,Student 6573
idStudent 6574,Student 6574
idStudent 6575,Student 6575
idStudent 6576,Student 6576
idStudent 6577,Student 6577
idStudent 6578,Student 6578
idStudent 6579,Student 6579
idStudent 6580,Student 6580
idStudent 6581,Student 6581
idStudent 6582,Student 6582
idStudent 6583,Student 6583
idStudent 6584,Student 6584
idStudent 6585,Student 6585
idStudent 6586,Student 6586
idStudent 6587,Student 6587
idStudent 6588,Student 6588
idStudent 6589,Student 6589
idStudent 6590,Student 6590
idStudent 6591,Student 6591
idStudent 6592,Student 6592
idStudent 6593,Student 6593
idStudent 6594,Student 6594
idStudent 6595,Student 6595
idStudent 6596,Student 6596
idStudent 6597,Student 6597
idStudent 6598,Student 6598
idStudent 6599,Student 6599
idStudent 6600,Student 6600
idStudent 6601,Student 6601
idStudent 6602,Student 6602
idStudent 6603,Student 6603
idStudent 6604,Student 6604
idStudent 6605,Student 6605
idStudent 6606,Student 6606
idStudent 6607,Student 6607
idStudent 6608,Student 6608
idStudent 6609,Student 6609
idStudent 6610,Student 6610
idStudent 6611,Student 6611
idStudent 6612,Student 6612
idStudent 6613,Student 6613
idStudent 6614,Student 6614
idStudent 6615,Student 6615
idStudent 6616,Student 6616
idStudent 6617,Student 6617
idStudent 6618,Student 6618
idStudent 6619,Student 6619
idStudent 6620,Student 6620
idStudent 6621,Student 6621
idStudent 6622,Student 6622
idStudent 6623,Student 6623
idStudent 6624,Student 6624
idStudent 6625,Student 6625
idStudent 6626,Student 6626
idStudent 6627,Student 6627
idStudent 6628,Student 6628
idStudent 6629,Student 6629
idStudent 6630,Student 6630
idStudent 6631,Student 6631
idStudent 6632,Student 6632
idStudent 6633,Student 6633
idStudent 6634,Student 6634
idStudent 6635,Student 6635
idStudent 6636,Student 6636
idStudent 6637,Student 6637
idStudent 6638,Student 6638
idStudent 6639,Student 6639
idStudent 6640,Student 6640
idStudent 6641,Student 6641
idStudent 6642,Student 6642
idStudent 6643,Student 6643
idStudent 6644,Student 6644
idStudent 6645,Student 6645
idStudent 6646,Student 6646
idStudent 6647,Student 6647
idStudent 6648,Student 6648
idStudent 6649,Student 6649
idStudent 6650,Student 6650
idStudent 6651,Student 6651
idStudent 6652,Student 6652
idStudent 6653,Student 6653
idStudent 6654,Student 6654
idStudent 6655,Student 6655
idStudent 6656,Student 6656
idStudent 6657,Student 6657
idStudent 6658,Student 6658
idStudent 6659,Student 6659
idStudent 6660,Student 6660
idStudent 6661,Student 6661
idStudent 6662,Student 6662
idStudent 6663,Student 6663
idStudent 6664,Student 6664
idStudent 6665,Student 6665
idStudent 6666,Student 6666
idStudent 6667,Student 6667
idStudent 6668,Student 6668
idStudent 6669,Student 6669
idStudent 6670,Student 6670
idStudent 6671,Student 6671
idStudent 6672,Student 6672
idStudent 6673,Student 6673
idStudent 6674,Student 6674
idStudent 6675,Student 6675
idStudent 6676,Student 6676
idStudent 6677,Student 6677
idStudent 6678,Student 6678
idStudent 6679,Student 6679
idStudent 6680,Student 6680
idStudent 6681,Student 6681
idStudent 6682,Student 6682
idStudent 6683,Student 6683
idStudent 6684,Student 6684
idStudent 6685,Student 6685
idStudent 6686,Student 6686
idStudent 6687,Student 6687
idStudent 6688,Student 6688
idStudent 6689,Student 6689
idStudent 6690,Student 6690
idStudent 6691,Student 6691
idStudent 6692,Student 6692
idStudent 6693,Student 6693
idStudent 6694,Student 6694
idStudent 6695,Student 6695
idStudent 6696,Student 6696
idStudent 6697,Student 6697
idStudent 6698,Student 6698
idStudent 6699,Student 6699
idStudent 6700,Student 6700
idStudent 6701,Student 6701
idStudent 6702,Student 6702
idStudent 6703,Student 6703
idStudent 6704,Student 6704
idStudent 6705,Student 6705
idStudent 6706,Student 6706
idStudent 6707,Student 6707
idStudent 6708,Student 6708
idStudent 6709,Student 6709
idStudent 6710,Student 6710
idStudent 6711,Student 6711
idStudent 6712,Student 6712
idStudent 6713,Student 6713
idStudent 6714,Student 6714
idStudent 6715,Student 6715
idStudent 6716,Student 6716
idStudent 6717,Student 6717
idStudent 6718,Student 6718
idStudent 6719,Student 6719
idStudent 6720,Student 6720
idStudent 6721,Student 6721
idStudent 6722,Student 6722
idStudent 6723,Student 6723
idStudent 6724,Student 6724
idStudent 6725,Student 6725
idStudent 6726,Student 6726
idStudent 6727,Student 6727
idStudent 6728,Student 6728
idStudent 6729,Student 6729
idStudent 6730,Student 6730
idStudent 6731,Student 6731
idStudent 6732,Student 6732
idStudent 6733,Student 6733
idStudent 6734,Student 6734
idStudent 6735,Student 6735
idStudent 6736,Student 6736
idStudent 6737,Student 6737
idStudent 6738,Student 6738
idStudent 6739,Student 6739
idStudent 6740,Student 6740
idStudent 6741,Student 6741
idStudent 6742,Student 6742
idStudent 6743,Student 6743
idStudent 6744,Student 6744
idStudent 6745,Student 6745
idStudent 6746,Student 6746
idStudent 6747,Student 6747
idStudent 6748,Student 6748
idStudent 6749,Student 6749
idStudent 6750,Student 6750
idStudent 6751,Student 6751
idStudent 6752,Student 6752
idStudent 6753,Student 6753
idStudent 6754,Student 6754
idStudent 6755,Student 6755
idStudent 6756,Student 6756
idStudent 6757,Student 6757
idStudent 6758,Student 6758
idStudent 6759,Student 6759
idStudent 6760,Student 6760
idStudent 6761,Student 6761
idStudent 6762,Student 6762
idStudent 6763,Student 6763
idStudent 6764,Student 6764
idStudent 6765,Student 6765
idStudent 6766,Student 6766
idStudent 6767,Student 6767
idStudent 6768,Student 6768
idStudent 6769,Student 6769
idStudent 6770,Student 6770
idStudent 6771,Student 6771
idStudent 6772,Student 6772
idStudent 6773,Student 6773
idStudent 6774,Student 6774
idStudent 6775,Student 6775
idStudent 6776,Student 6776
idStudent 6777,Student 6777
idStudent 6778,Student 6778
idStudent 6779,Student 6779
idStudent 6780,Student 6780
idStudent 6781,Student 6781
idStudent 6782,Student 6782
idStudent 6783,Student 6783
idStudent 6784,Student 6784
idStudent 6785,Student 6785
idStudent 6786,Student 6786
idStudent 6787,Student 6787
idStudent 6788,Student 6788
idStudent 6789,Student 6789
idStudent 6790,Student 6790
idStudent 6791,Student 6791
idStudent 6792,Student 6792
idStudent 6793,Student 6793
idStudent 6794,Student 6794
idStudent 6795,Student 6795
idStudent 6796,Student 6796
idStudent 6797,Student 6797
idStudent 6798,Student 6798
idStudent 6799,Student 6799
idStudent 6800,Student 6800
idStudent 6801,Student 6801
idStudent 6802,Student 6802
idStudent 6803,Student 6803
idStudent 6804,Student 6804
idStudent 6805,Student 6805
idStudent 6806,Student 6806
idStudent 6807,Student 6807
idStudent 6808,Student 6808
idStudent 6809,Student 6809
idStudent 6810,Student 6810
idStudent 6811,Student 6811
idStudent 6812,Student 6812
idStudent 6813,Student 6813
idStudent 6814,Student 6814
idStudent 6815,Student 6815
idStudent 6816,Student 6816
idStudent 6817,Student 6817
idStudent 6818,Student 6818
idStudent 6819,Student 6819
idStudent 6820,Student 6820
idStudent 6821,Student 6821
idStudent 6822,Student 6822
idStudent 6823,Student 6823
idStudent 6824,Student 6824
idStudent 6825,Student 6825
idStudent 6826,Student 6826
idStudent 6827,Student 6827
idStudent 6828,Student 6828
idStudent 6829,Student 6829
idStudent 6830,Student 6830
idStudent 6831,Student 6831
idStudent 6832,Student 6832
idStudent 6833,Student 6833
idStudent 6834,Student 6834
idStudent 6835,Student 6835
idStudent 6836,Student 6836
idStudent 6837,Student 6837
idStudent 6838,Student 6838
idStudent 6839,Student 6839
idStudent 6840,Student 6840
idStudent 6841,Student 6841
idStudent 6842,Student 6842
idStudent 6843,Student 6843
idStudent 6844,Student 6844
idStudent 6845,Student 6845
idStudent 6846,Student 6846
idStudent 6847,Student 6847
idStudent 6848,Student 6848
idStudent 6849,Student 6849
idStudent 6850,Student 6850
idStudent 6851,Student 6851
idStudent 6852,Student 6852
idStudent 6853,Student 6853
idStudent 6854,Student 6854
idStudent 6855,Student 6855
idStudent 6856,Student 6856
idStudent 6857,Student 6857
idStudent 6858,Student 6858
idStudent 6859,Student 6859
idStudent 6860,Student 6860
idStudent 6861,Student 6861
idStudent 6862,Student 6862
idStudent 6863,Student 6863
idStudent 6864,Student 6864
idStudent 6865,Student 6865
idStudent 6866,Student 6866
idStudent 6867,Student 6867
idStudent 6868,Student 6868
idStudent 6869,Student 6869
idStudent 6870,Student 6870
idStudent 6871,Student 6871
idStudent 6872,Student 6872
idStudent 6873,Student 6873
idStudent 6874,Student 6874
idStudent 6875,Student 6875
idStudent 6876,Student 6876
idStudent 6877,Student 6877
idStudent 6878,Student 6878
idStudent 6879,Student 6879
idStudent 6880,Student 6880
idStudent 6881,Student 6881
idStudent 6882,Student 6882
idStudent 6883,Student 6883
idStudent 6884,Student 6884
idStudent 6885,Student 6885
idStudent 6886,Student 6886
idStudent 6887,Student 6887
idStudent 6888,Student 6888
idStudent 6889,Student 6889
idStudent 6890,Student 6890
idStudent 6891,Student 6891
idStudent 6892,Student 6892
idStudent 6893,Student 6893
idStudent 6894,Student 6894
idStudent 6895,Student 6895
idStudent 6896,Student 6896
idStudent 6897,Student 6897
idStudent 6898,Student 6898
idStudent 6899,Student 6899
idStudent 6900,Student 6900
idStudent 6901,Student 6901
idStudent 6902,Student 6902
idStudent 6903,Student 6903
idStudent 6904,Student 6904
idStudent 6905,Student 6905
idStudent 6906,Student 6906
idStudent 6907,Student 6907
idStudent 6908,Student 6908
idStudent 6909,Student 6909
idStudent 6910,Student 6910
idStudent 6911,Student 6911
idStudent 6912,Student 6912
idStudent 6913,Student 6913
idStudent 6914,Student 6914
idStudent 6915,Student 6915
idStudent 6916,Student 6916
idStudent 6917,Student 6917
idStudent 6918,Student 6918
idStudent 6919,Student 6919
idStudent 6920,Student 6920
idStudent 6921,Student 6921
idStudent 6922,Student 6922
idStudent 6923,Student 6923
idStudent 6924,Student 6924
idStudent 6925,Student 6925
idStudent 6926,Student 6926
idStudent 6927,Student 6927
idStudent 6928,Student 6928
idStudent 6929,Student 6929
idStudent 6930,Student 6930
idStudent 6931,Student 6931
idStudent 6932,Student 6932
idStudent 6933,Student 6933
idStudent 6934,Student 6934
idStudent 6935,Student 6935
idStudent 6936,Student 6936
idStudent 6937,Student 6937
idStudent 6938,Student 6938
idStudent 6939,Student 6939
idStudent 6940,Student 6940
idStudent 6941,Student 6941
idStudent 6942,Student 6942
idStudent 6943,Student 6943
idStudent 6944,Student 6944
idStudent 6945,Student 6945
idStudent 6946,Student 6946
idStudent 6947,Student 6947
idStudent 6948,Student 6948
idStudent 6949,Student 6949
idStudent 6950,Student 6950
idStudent 6951,Student 6951
idStudent 6952,Student 6952
idStudent 6953,Student 6953
idStudent 6954,Student 6954
idStudent 6955,Student 6955
idStudent 6956,Student 6956
idStudent 6957,Student 6957
idStudent 6958,Student 6958
idStudent 6959,Student 6959
idStudent 6960,Student 6960
idStudent 6961,Student 6961
idStudent 6962,Student 6962
idStudent 6963,Student 6963
idStudent 6964,Student 6964
idStudent 6965,Student 6965
idStudent 6966,Student 6966
idStudent 6967,Student 6967
idStudent 6968,Student 6968
idStudent 6969,Student 6969
idStudent 6970,Student 6970
idStudent 6971,Student 6971
idStudent 6972,Student 6972
idStudent 6973,Student 6973
idStudent 6974,Student 6974
idStudent 6975,Student 6975
idStudent 6976,Student 6976
idStudent 6977,Student 6977
idStudent 6978,Student 6978
idStudent 6979,Student 6979
idStudent 6980,Student 6980
idStudent 6981,Student 6981
idStudent 6982,Student 6982
idStudent 6983,Student 6983
idStudent 6984,Student 6984
idStudent 6985,Student 6985
idStudent 6986,Student 6986
idStudent 6987,Student 6987
idStudent 6988,Student 6988
idStudent 6989,Student 6989
idStudent 6990,Student 6990
idStudent 6991,Student 6991
